date,url,title,title_clean,is_drc,year,is_conflict,has_emotional,has_personal,has_narrative,has_firstperson,drama_binary
2018-10-03 00:00:00.000,https://uk.reuters.com/article/us-health-ebola-congo-attack/attack-on-icrc-ebola-ambulance-in-congo-wounds-three-volunteers-idUKKCN1MD2DC,,attack on icrc ebola ambulance in congo wounds three volunteers,True,2018,True,0,0,0,0,0
2018-10-03 00:00:00.000,https://uk.reuters.com/article/uk-health-ebola-congo-attack/attack-on-icrc-ebola-ambulance-in-congo-wounds-three-volunteers-idUKKCN1MD2DA,,attack on icrc ebola ambulance in congo wounds three volunteers,True,2018,True,0,0,0,0,0
2018-10-03 00:00:00.000,https://in.reuters.com/article/us-health-ebola-congo-attack/attack-on-icrc-ebola-ambulance-in-congo-wounds-three-volunteers-idINKCN1MD2DC,,attack on icrc ebola ambulance in congo wounds three volunteers,True,2018,True,0,0,0,0,0
2018-10-03 00:00:00.000,https://www.reuters.com/article/us-health-ebola-congo-attack/attack-on-icrc-ebola-ambulance-in-congo-wounds-three-volunteers-idUSKCN1MD2DC,,attack on icrc ebola ambulance in congo wounds three volunteers,True,2018,True,0,0,0,0,0
2018-10-03 00:00:00.000,https://in.reuters.com/article/health-ebola-congo-attack/attack-on-icrc-ebola-ambulance-in-congo-wounds-three-volunteers-idINKCN1MD2F1,,attack on icrc ebola ambulance in congo wounds three volunteers,True,2018,True,0,0,0,0,0
2018-10-03 00:00:00.000,https://www.reuters.com/article/health-ebola-congo-attack/attack-on-icrc-ebola-ambulance-in-congo-wounds-three-volunteers-idUSL8N1WJ5FY,,attack on icrc ebola ambulance in congo wounds three volunteers,True,2018,True,0,0,0,0,0
2018-10-04 00:00:00.000,https://uk.reuters.com/article/uk-health-ebola-congo-attack/attack-on-congolese-red-cross-ebola-ambulance-wounds-three-volunteers-idUKKCN1MD2DA,,attack on congolese red cross ebola ambulance wounds three volunteers,True,2018,True,0,0,0,0,0
2018-10-04 00:00:00.000,https://in.reuters.com/article/us-health-ebola-congo-attack/attack-on-congolese-red-cross-ebola-ambulance-wounds-three-volunteers-idINKCN1MD2DC,,attack on congolese red cross ebola ambulance wounds three volunteers,True,2018,True,0,0,0,0,0
2018-10-04 00:00:00.000,https://www.reuters.com/article/us-health-ebola-congo-attack/attack-on-congolese-red-cross-ebola-ambulance-wounds-three-volunteers-idUSKCN1MD2DC,,attack on congolese red cross ebola ambulance wounds three volunteers,True,2018,True,0,0,0,0,0
2018-10-05 00:00:00.000,https://uk.reuters.com/article/uk-nobel-prize-peace/congolese-doctor-yazidi-activist-champions-in-fight-against-rape-in-war-win-nobel-peace-prize-idUKKCN1MF0Y9,,congolese doctor yazidi activist champions in fight against rape in war win nobel peace prize,True,2018,True,0,0,0,0,0
